iso3c_producing,GAEZ_category,tonnes_producing_crop
GBR,Pulses,1125954.3026241784
GBR,Rapeseed,1258213.5380212814
GBR,Rice,0
GBR,Sorghum,0
GBR,Soybean,0
GBR,Stimulants,0
GBR,Sugarbeet,7040792.4682741165
GBR,Sugarcane,0
GBR,Sunflower,0
GBR,Tobacco,0
GBR,Vegetables,2475868.6658183443
GBR,Wheat,13293579.635173917
GBR,Yamsandotherroots,0
GEO,Banana,0
GEO,Barley,53099.02238680795
GEO,Cassava,0
GEO,Cotton,0
GEO,CropsNES,645644.380926609
GEO,Groundnut,0
GEO,Maize,232747.42309695855
GEO,Millet,0
GEO,Oilpalmfruit,0
GEO,Olives,0
GEO,Othercereals,9635.31464812439
GEO,PotatoAndSweetpotato,212853.34634923935
GEO,Pulses,5167.180372532457
GEO,Rapeseed,0
GEO,Rice,0
GEO,Sorghum,0
GEO,Soybean,2695.8023651726544
GEO,Stimulants,2439.0006336208116
GEO,Sugarbeet,331.7168348506093
GEO,Sugarcane,0
GEO,Sunflower,2208.3003759505227
GEO,Tobacco,0.20065248990431428
GEO,Vegetables,170991.06433022022
GEO,Wheat,112771.56417357922
GEO,Yamsandotherroots,0
GGY,Banana,0
GGY,Barley,176.54856872558594
GGY,Cassava,0
GGY,Cotton,0
GGY,CropsNES,59.057661056518555
GGY,Groundnut,0
GGY,Maize,0
GGY,Millet,0
GGY,Oilpalmfruit,0
GGY,Olives,0
GGY,Othercereals,61.406925201416016
GGY,PotatoAndSweetpotato,1166.8294067382812
GGY,Pulses,129.37087631225586
GGY,Rapeseed,242.6207504272461
GGY,Rice,0
GGY,Sorghum,0
GGY,Soybean,0
GGY,Stimulants,0
GGY,Sugarbeet,3148.4200439453125
GGY,Sugarcane,0
GGY,Sunflower,0
GGY,Tobacco,0
GGY,Vegetables,1271.2144775390625
GGY,Wheat,0
GGY,Yamsandotherroots,0
GHA,Banana,139582.86304998398
GHA,Barley,0
GHA,Cassava,22286696.675195694
GHA,Cotton,24423.593220822513
GHA,CropsNES,1918658.6107673645
GHA,Groundnut,347795.0985812247
GHA,Maize,3142180.2345991135
GHA,Millet,215604.02325489186
GHA,Oilpalmfruit,2415364.48957181
GHA,Olives,0
GHA,Othercereals,0
GHA,PotatoAndSweetpotato,146291.69978396967
GHA,Pulses,38930.8929782724
GHA,Rapeseed,0
GHA,Rice,1045038.4212175608
GHA,Sorghum,344551.923329019
GHA,Soybean,0
GHA,Stimulants,890514.6166000366
GHA,Sugarbeet,0
GHA,Sugarcane,0
GHA,Sunflower,0
GHA,Tobacco,4315.962739750743
GHA,Vegetables,787226.0356683135
GHA,Wheat,0
GHA,Yamsandotherroots,14194069.595353127
GIB,Banana,0
GIB,Barley,0
GIB,Cassava,0
GIB,Cotton,0
GIB,CropsNES,0
GIB,Groundnut,0
GIB,Maize,0
GIB,Millet,0
GIB,Oilpalmfruit,0
GIB,Olives,0
GIB,Othercereals,0
GIB,PotatoAndSweetpotato,0
GIB,Pulses,0
GIB,Rapeseed,0
GIB,Rice,0
GIB,Sorghum,0
GIB,Soybean,0
GIB,Stimulants,0
GIB,Sugarbeet,0
GIB,Sugarcane,0
GIB,Sunflower,0
GIB,Tobacco,0
GIB,Vegetables,0
GIB,Wheat,0
GIB,Yamsandotherroots,0
GIN,Banana,322102.8547127247
GIN,Barley,0
GIN,Cassava,2214641.30767262
GIN,Cotton,44390.031457460485
GIN,CropsNES,785484.2204545215
GIN,Groundnut,727006.2763229422
GIN,Maize,787185.1086482704
GIN,Millet,201069.0809623666
GIN,Oilpalmfruit,871809.569472909
GIN,Olives,0
GIN,Othercereals,458071.3493090868
GIN,PotatoAndSweetpotato,475105.0359836668
GIN,Pulses,56756.762199388584
GIN,Rapeseed,0
GIN,Rice,2274117.102556348
GIN,Sorghum,69489.13326754048
GIN,Soybean,34.22009468078613
GIN,Stimulants,54059.67956054211
GIN,Sugarbeet,0
GIN,Sugarcane,315334.89129018784
GIN,Sunflower,0
GIN,Tobacco,2569.1427564072656
GIN,Vegetables,559139.1005478054
GIN,Wheat,0
GIN,Yamsandotherroots,1101708.4727545977
GLP,Banana,93784.11511230469
GLP,Barley,0
GLP,Cassava,1367.442304134369
GLP,Cotton,0
GLP,CropsNES,19994.393508911133
GLP,Groundnut,0
GLP,Maize,0
GLP,Millet,0
GLP,Oilpalmfruit,0
GLP,Olives,0
GLP,Othercereals,0
GLP,PotatoAndSweetpotato,1575.12255859375
GLP,Pulses,0
GLP,Rapeseed,0
GLP,Rice,0
GLP,Sorghum,0
GLP,Soybean,0
GLP,Stimulants,0
GLP,Sugarbeet,0
GLP,Sugarcane,675963.95703125
GLP,Sunflower,0
GLP,Tobacco,0
GLP,Vegetables,38198.64245605469
GLP,Wheat,0
GLP,Yamsandotherroots,16520.060836791992
GMB,Banana,0
GMB,Barley,0
GMB,Cassava,10760.52281576395
GMB,Cotton,499.2447110414505
GMB,CropsNES,23911.98599433899
GMB,Groundnut,43675.53203582764
GMB,Maize,19416.031339645386
GMB,Millet,52352.47484970093
GMB,Oilpalmfruit,0
GMB,Olives,0
GMB,Othercereals,0
GMB,PotatoAndSweetpotato,0
GMB,Pulses,2135.036143898964
GMB,Rapeseed,0
GMB,Rice,38177.030203819275
GMB,Sorghum,6153.247322320938
GMB,Soybean,0
GMB,Stimulants,0
GMB,Sugarbeet,0
GMB,Sugarcane,0
GMB,Sunflower,0
GMB,Tobacco,0
GMB,Vegetables,12885.236906766891
GMB,Wheat,0
GMB,Yamsandotherroots,0
GNB,Banana,11280.463322401047
GNB,Barley,0
GNB,Cassava,54720.034400343895
GNB,Cotton,5258.7608807086945
GNB,CropsNES,226697.4024772644
GNB,Groundnut,67509.40912055969
GNB,Maize,15322.147895812988
GNB,Millet,22784.860509991646
GNB,Oilpalmfruit,64812.97113609314
GNB,Olives,0
GNB,Othercereals,2001.1865988373756
GNB,PotatoAndSweetpotato,0
GNB,Pulses,4028.6432744264603
GNB,Rapeseed,0
GNB,Rice,198276.75272369385
GNB,Sorghum,21725.2057595253
GNB,Soybean,0
GNB,Stimulants,0
GNB,Sugarbeet,0
GNB,Sugarcane,0
GNB,Sunflower,0
GNB,Tobacco,0
GNB,Vegetables,42341.501496315
GNB,Wheat,0
GNB,Yamsandotherroots,148945.5019683838
GNQ,Banana,46454.95361238718
GNQ,Barley,0
GNQ,Cassava,78233.13418292999
GNQ,Cotton,0
GNQ,CropsNES,9432.572742486373
GNQ,Groundnut,0
GNQ,Maize,0
GNQ,Millet,0
GNQ,Oilpalmfruit,42590.35213466734
GNQ,Olives,0
GNQ,Othercereals,0
GNQ,PotatoAndSweetpotato,112420.72344005108
GNQ,Pulses,0
GNQ,Rapeseed,0
GNQ,Rice,0
GNQ,Sorghum,0
GNQ,Soybean,0
GNQ,Stimulants,4779.597618636675
GNQ,Sugarbeet,0
GNQ,Sugarcane,0
GNQ,Sunflower,0
GNQ,Tobacco,0
GNQ,Vegetables,0
GNQ,Wheat,0
GNQ,Yamsandotherroots,88300.85014438629
GRC,Banana,0
GRC,Barley,348217.0661935918
GRC,Cassava,0
GRC,Cotton,925281.57924366
GRC,CropsNES,4516886.107121825
GRC,Groundnut,0
GRC,Maize,1147629.541026855
GRC,Millet,0
GRC,Oilpalmfruit,0
GRC,Olives,2587883.915943563
GRC,Othercereals,171238.32606289058
GRC,PotatoAndSweetpotato,380330.2434765268
GRC,Pulses,172779.34147266857
GRC,Rapeseed,0
GRC,Rice,256454.3444235325
GRC,Sorghum,0
GRC,Soybean,0
GRC,Stimulants,0
GRC,Sugarbeet,65005.38826278318
GRC,Sugarcane,0
GRC,Sunflower,316509.5762151554
GRC,Tobacco,17409.55641851877
GRC,Vegetables,1610224.5177515596
GRC,Wheat,921881.2085806532
GRC,Yamsandotherroots,0
GRD,Banana,0
GRD,Barley,0
GRD,Cassava,0
GRD,Cotton,0
GRD,CropsNES,0
GRD,Groundnut,0
GRD,Maize,0
GRD,Millet,0
GRD,Oilpalmfruit,0
GRD,Olives,0
GRD,Othercereals,0
GRD,PotatoAndSweetpotato,0
GRD,Pulses,0
GRD,Rapeseed,0
GRD,Rice,0
GRD,Sorghum,0
GRD,Soybean,0
GRD,Stimulants,0
GRD,Sugarbeet,0
GRD,Sugarcane,0
GRD,Sunflower,0
GRD,Tobacco,0
GRD,Vegetables,0
GRD,Wheat,0
GRD,Yamsandotherroots,0
GRL,Banana,0
GRL,Barley,0
GRL,Cassava,0
GRL,Cotton,0
GRL,CropsNES,0
GRL,Groundnut,0
GRL,Maize,0
GRL,Millet,0
GRL,Oilpalmfruit,0
GRL,Olives,0
GRL,Othercereals,0
GRL,PotatoAndSweetpotato,0
GRL,Pulses,0
GRL,Rapeseed,0
GRL,Rice,0
GRL,Sorghum,0
GRL,Soybean,0
GRL,Stimulants,0
GRL,Sugarbeet,0
GRL,Sugarcane,0
GRL,Sunflower,0
GRL,Tobacco,0
GRL,Vegetables,0
GRL,Wheat,0
GRL,Yamsandotherroots,0
GTM,Banana,5737659.435467243
GTM,Barley,0
GTM,Cassava,0
GTM,Cotton,0
GTM,CropsNES,2836693.346520424
GTM,Groundnut,121.13435363769531
GTM,Maize,1952319.667944409
GTM,Millet,0
GTM,Oilpalmfruit,2637870.9015784264
GTM,Olives,0
GTM,Othercereals,0
GTM,PotatoAndSweetpotato,595350.8815129399
GTM,Pulses,181637.58710432053
GTM,Rapeseed,0
GTM,Rice,25587.957426659763
GTM,Sorghum,47037.56183831021
GTM,Soybean,38922.28689789772
GTM,Stimulants,235436.8171504736
GTM,Sugarbeet,0
GTM,Sugarcane,28330848.221580505
GTM,Sunflower,0
GTM,Tobacco,22683.377727250103
GTM,Vegetables,1380512.6335828751
GTM,Wheat,0.793319046497345
GTM,Yamsandotherroots,200984.63007187843
GUF,Banana,13461.080618560314
GUF,Barley,0
GUF,Cassava,29596.35424655676
GUF,Cotton,0
GUF,CropsNES,60679.4526463747
GUF,Groundnut,0
GUF,Maize,17.567009666005106
GUF,Millet,0
GUF,Oilpalmfruit,0
GUF,Olives,0
GUF,Othercereals,0
GUF,PotatoAndSweetpotato,0
GUF,Pulses,0
GUF,Rapeseed,0
GUF,Rice,2451.1868183612823
GUF,Sorghum,0
GUF,Soybean,0
GUF,Stimulants,0
GUF,Sugarbeet,0
GUF,Sugarcane,8688.719596862793
GUF,Sunflower,0
GUF,Tobacco,0
GUF,Vegetables,0
GUF,Wheat,0
GUF,Yamsandotherroots,7019.483020782471
GUM,Banana,0
GUM,Barley,0
GUM,Cassava,0
GUM,Cotton,0
GUM,CropsNES,0
GUM,Groundnut,0
GUM,Maize,0
GUM,Millet,0
GUM,Oilpalmfruit,0
GUM,Olives,0
GUM,Othercereals,0
GUM,PotatoAndSweetpotato,0
GUM,Pulses,0
GUM,Rapeseed,0
GUM,Rice,0
GUM,Sorghum,0
GUM,Soybean,0
GUM,Stimulants,0
GUM,Sugarbeet,0
GUM,Sugarcane,0
GUM,Sunflower,0
GUM,Tobacco,0
GUM,Vegetables,0
GUM,Wheat,0
GUM,Yamsandotherroots,0
GUY,Banana,18130.722302929033
GUY,Barley,0
GUY,Cassava,8913.60734246578
GUY,Cotton,0
GUY,CropsNES,296982.18731586635
GUY,Groundnut,670.1698170224845
GUY,Maize,4408.113855265663
GUY,Millet,0
GUY,Oilpalmfruit,227.82711029797792
GUY,Olives,0
GUY,Othercereals,0
GUY,PotatoAndSweetpotato,86.23956215381622
GUY,Pulses,1131.9446785730397
GUY,Rapeseed,0
GUY,Rice,641862.91305691
GUY,Sorghum,0.3144438834860921
GUY,Soybean,3407.480926513672
GUY,Stimulants,846.3587099581418
GUY,Sugarbeet,0
GUY,Sugarcane,1228193.2787475586
GUY,Sunflower,0
GUY,Tobacco,7.896014945581555
GUY,Vegetables,127895.86678925157
GUY,Wheat,0
GUY,Yamsandotherroots,40338.415126245935
HKG,Banana,87.77825927734375
HKG,Barley,0
HKG,Cassava,0.5291622877120972
HKG,Cotton,5.807481288909912
HKG,CropsNES,6780.538223266602
HKG,Groundnut,1.0166798830032349
HKG,Maize,0.4682425558567047
HKG,Millet,0
HKG,Oilpalmfruit,0
HKG,Olives,0
HKG,Othercereals,0
HKG,PotatoAndSweetpotato,2116.6552085876465
HKG,Pulses,4.98568088747561
HKG,Rapeseed,0
HKG,Rice,3049.313850402832
HKG,Sorghum,0
HKG,Soybean,5.954394817352295
HKG,Stimulants,2.072664260864258
HKG,Sugarbeet,0
HKG,Sugarcane,5954.891860961914
HKG,Sunflower,0
HKG,Tobacco,0
HKG,Vegetables,5238.046615600586
HKG,Wheat,0.057814761996269226
HKG,Yamsandotherroots,0
HND,Banana,800398.4159731865
HND,Barley,0
HND,Cassava,25679.779645336937
HND,Cotton,3304.3725270926952
HND,CropsNES,1242680.2664136887
HND,Groundnut,0
HND,Maize,642837.1686229035
HND,Millet,0
HND,Oilpalmfruit,2293992.9490509033
HND,Olives,0
HND,Othercereals,0
HND,PotatoAndSweetpotato,37877.99784833193
HND,Pulses,130480.62554359436
HND,Rapeseed,0
HND,Rice,58179.444404555485
HND,Sorghum,19702.471133583225
HND,Soybean,29.69313144683838
HND,Stimulants,406264.370005846
HND,Sugarbeet,0
HND,Sugarcane,5186967.450050354
HND,Sunflower,0
HND,Tobacco,6364.899608081905
HND,Vegetables,364924.2215459943
HND,Wheat,0
HND,Yamsandotherroots,129517.87566626072
HRV,Banana,0
HRV,Barley,305695.20628780127
HRV,Cassava,0
HRV,Cotton,0
HRV,CropsNES,330865.1300153136
HRV,Groundnut,0
HRV,Maize,2326960.0477366447
HRV,Millet,0
HRV,Oilpalmfruit,0
HRV,Olives,28616.51712280512
HRV,Othercereals,114583.36359033734
HRV,PotatoAndSweetpotato,160374.31544688344
HRV,Pulses,3147.229078909033
HRV,Rapeseed,98722.58805838227
HRV,Rice,0
HRV,Sorghum,0
HRV,Soybean,264919.201590538
HRV,Stimulants,0
HRV,Sugarbeet,726709.007930398
HRV,Sugarcane,0
HRV,Sunflower,117006.50586547703
HRV,Tobacco,7390.0090414113365
HRV,Vegetables,176455.44580557942
HRV,Wheat,883845.1176846027
HRV,Yamsandotherroots,0
HTI,Banana,363381.67348480225
HTI,Barley,0
HTI,Cassava,517744.2631959915
HTI,Cotton,0
HTI,CropsNES,412026.69509124756
HTI,Groundnut,11663.976525068283
HTI,Maize,198974.79451656342
HTI,Millet,0
HTI,Oilpalmfruit,108.34677124023438
HTI,Olives,0
HTI,Othercereals,0
HTI,PotatoAndSweetpotato,174867.2280368805
HTI,Pulses,182892.1979484558
HTI,Rapeseed,0
HTI,Rice,162174.71985161304
HTI,Sorghum,29619.336056232452
HTI,Soybean,0
HTI,Stimulants,23389.821066766977
HTI,Sugarbeet,0
HTI,Sugarcane,1308076.0821304321
HTI,Sunflower,0
HTI,Tobacco,550.3623988395557
HTI,Vegetables,139181.98079776764
HTI,Wheat,0
HTI,Yamsandotherroots,316580.9588470459
HUN,Banana,0
HUN,Barley,1513900.816104412
HUN,Cassava,0
HUN,Cotton,0
HUN,CropsNES,1316576.3777647018
HUN,Groundnut,0
HUN,Maize,7667694.6802482605
HUN,Millet,0
HUN,Oilpalmfruit,0
HUN,Olives,0
HUN,Othercereals,482515.9794430733
HUN,PotatoAndSweetpotato,283678.8951733634
HUN,Pulses,32110.41211908497
HUN,Rapeseed,834882.025673002
HUN,Rice,0
HUN,Sorghum,0
HUN,Soybean,162081.93119321764
HUN,Stimulants,0
HUN,Sugarbeet,760125.6143798828
HUN,Sugarcane,0
HUN,Sunflower,1716127.7830963135
HUN,Tobacco,5624.389806620777
HUN,Vegetables,1010136.5088803768
HUN,Wheat,5249192.069101334
HUN,Yamsandotherroots,0
IDN,Banana,12083728.77167207
IDN,Barley,0
IDN,Cassava,17504454.852597237
IDN,Cotton,0
IDN,CropsNES,40178121.81675297
IDN,Groundnut,461116.6774407127
IDN,Maize,21430786.445072286
IDN,Millet,0
IDN,Oilpalmfruit,182183733.70990705
IDN,Olives,0
IDN,Othercereals,0
IDN,PotatoAndSweetpotato,2882075.0874222815
IDN,Pulses,205724.48210739804
IDN,Rapeseed,0
IDN,Rice,70685745.36767387
IDN,Sorghum,0
IDN,Soybean,351350.25295817485
IDN,Stimulants,1553455.237637572
IDN,Sugarbeet,0
IDN,Sugarcane,27473681.405275404
IDN,Sunflower,0
IDN,Tobacco,254521.85715779365
IDN,Vegetables,12546749.491177812
IDN,Wheat,0
IDN,Yamsandotherroots,381843.61592554976
IMN,Banana,0
IMN,Barley,0
IMN,Cassava,0
IMN,Cotton,0
IMN,CropsNES,0
IMN,Groundnut,0
IMN,Maize,0
IMN,Millet,0
IMN,Oilpalmfruit,0
IMN,Olives,0
IMN,Othercereals,0
IMN,PotatoAndSweetpotato,0
IMN,Pulses,0
IMN,Rapeseed,0
IMN,Rice,0
IMN,Sorghum,0
IMN,Soybean,0
IMN,Stimulants,0
IMN,Sugarbeet,0
IMN,Sugarcane,0
IMN,Sunflower,0
IMN,Tobacco,0
IMN,Vegetables,0
IMN,Wheat,0
IMN,Yamsandotherroots,0
IND,Banana,47963741.37287092
IND,Barley,1670769.9025214189
IND,Cassava,5983700.038797841
IND,Cotton,17848924.82071141
IND,CropsNES,98099302.35479237
IND,Groundnut,8974139.348878302
IND,Maize,30563968.0138643
IND,Millet,11975971.695454711
IND,Oilpalmfruit,0
IND,Olives,0
IND,Othercereals,69.2349271774292
IND,PotatoAndSweetpotato,52289963.453386985
IND,Pulses,23194508.04256472
IND,Rapeseed,9537186.991603227
IND,Rice,186691283.15038788
IND,Sorghum,4350895.589585162
IND,Soybean,12377051.42559848
IND,Stimulants,1604096.7954591485
IND,Sugarbeet,0
IND,Sugarcane,393775118.73600245
IND,Sunflower,221070.47303318256
IND,Tobacco,746070.1778616924
IND,Vegetables,134953385.2282183
IND,Wheat,106962581.18905859
IND,Yamsandotherroots,2593.7666385769844
IOT,Banana,0
IOT,Barley,0
IOT,Cassava,0
IOT,Cotton,0
IOT,CropsNES,0
IOT,Groundnut,0
IOT,Maize,0
IOT,Millet,0
IOT,Oilpalmfruit,0
IOT,Olives,0
IOT,Othercereals,0
IOT,PotatoAndSweetpotato,0
IOT,Pulses,0
IOT,Rapeseed,0
IOT,Rice,0
IOT,Sorghum,0
IOT,Soybean,0
IOT,Stimulants,0
IOT,Sugarbeet,0
IOT,Sugarcane,0
IOT,Sunflower,0
IOT,Tobacco,0
IOT,Vegetables,0
IOT,Wheat,0
IOT,Yamsandotherroots,0
IRL,Banana,0
IRL,Barley,1443925.0435624123
IRL,Cassava,0
IRL,Cotton,0
IRL,CropsNES,37109.06912359595
IRL,Groundnut,0
IRL,Maize,0
IRL,Millet,0
IRL,Oilpalmfruit,0
IRL,Olives,0
IRL,Othercereals,200644.34966015816
IRL,PotatoAndSweetpotato,370660.607673645
IRL,Pulses,50104.091148257256
IRL,Rapeseed,44308.61719870567
IRL,Rice,0
IRL,Sorghum,0
IRL,Soybean,0
IRL,Stimulants,0
IRL,Sugarbeet,0
IRL,Sugarcane,0
IRL,Sunflower,0
IRL,Tobacco,0
IRL,Vegetables,193679.29388701916
IRL,Wheat,528474.2586797106
IRL,Yamsandotherroots,0
IRN,Banana,0
IRN,Barley,3755579.945575958
IRN,Cassava,0
IRN,Cotton,139977.78024265816
IRN,CropsNES,16908500.97248444
IRN,Groundnut,0
IRN,Maize,965144.9016237035
IRN,Millet,0
IRN,Oilpalmfruit,0
IRN,Olives,44636.81650420651
IRN,Othercereals,187.6468963623047
IRN,PotatoAndSweetpotato,3293766.0901617655
IRN,Pulses,698379.2492723201
IRN,Rapeseed,410775.8142148812
IRN,Rice,2419255.0929510593
IRN,Sorghum,0
IRN,Soybean,228470.76819489052
IRN,Stimulants,103414.18520781863
IRN,Sugarbeet,5205507.491624936
IRN,Sugarcane,8005570.093885422
IRN,Sunflower,62310.531248731946
IRN,Tobacco,20673.363617020077
IRN,Vegetables,11142156.326308751
IRN,Wheat,13924072.329467198
IRN,Yamsandotherroots,0
IRQ,Banana,0
IRQ,Barley,1179986.0674172798
IRQ,Cassava,0
IRQ,Cotton,578.673627782613
IRQ,CropsNES,2136901.828578881
IRQ,Groundnut,0
IRQ,Maize,422212.4328436889
IRQ,Millet,0
IRQ,Oilpalmfruit,0
IRQ,Olives,0
IRQ,Othercereals,0
IRQ,PotatoAndSweetpotato,511206.59562430775
IRQ,Pulses,9068.547172244756
IRQ,Rapeseed,0
IRQ,Rice,487107.3902081549
IRQ,Sorghum,3039.3063429892063
IRQ,Soybean,0
IRQ,Stimulants,0
IRQ,Sugarbeet,0
IRQ,Sugarcane,0
IRQ,Sunflower,9519.771529503454
IRQ,Tobacco,2227.7927424907684
IRQ,Vegetables,1552952.3929905465
IRQ,Wheat,4932373.197956532
IRQ,Yamsandotherroots,0
ISL,Banana,0
ISL,Barley,0
ISL,Cassava,0
ISL,Cotton,0
ISL,CropsNES,0
ISL,Groundnut,0
ISL,Maize,0
ISL,Millet,0
ISL,Oilpalmfruit,0
ISL,Olives,0
ISL,Othercereals,0
ISL,PotatoAndSweetpotato,0
ISL,Pulses,0
ISL,Rapeseed,0
ISL,Rice,0
ISL,Sorghum,0
ISL,Soybean,0
ISL,Stimulants,0
ISL,Sugarbeet,0
ISL,Sugarcane,0
ISL,Sunflower,0
ISL,Tobacco,0
ISL,Vegetables,0
ISL,Wheat,0
ISL,Yamsandotherroots,0
ISR,Banana,227794.8503780365
ISR,Barley,3351.4504470825195
ISR,Cassava,0
ISR,Cotton,16816.52247750759
ISR,CropsNES,1378165.0056478977
ISR,Groundnut,15281.023898676038
ISR,Maize,73296.28084715828
ISR,Millet,0
ISR,Oilpalmfruit,0
ISR,Olives,99162.55896472931
ISR,Othercereals,0
ISR,PotatoAndSweetpotato,586930.7796212435
ISR,Pulses,24338.865594387054
ISR,Rapeseed,0
ISR,Rice,0
ISR,Sorghum,43169.26012778282
ISR,Soybean,0
ISR,Stimulants,0
ISR,Sugarbeet,6093.335182189941
ISR,Sugarcane,0
ISR,Sunflower,3842.1059245616198
ISR,Tobacco,891.4977812767029
ISR,Vegetables,1451673.6371383667
ISR,Wheat,133154.17537538707
ISR,Yamsandotherroots,0
ITA,Banana,0
ITA,Barley,1106586.791924092
ITA,Cassava,0
ITA,Cotton,0
ITA,CropsNES,17739132.237851143
ITA,Groundnut,0
ITA,Maize,6385344.411991168
ITA,Millet,0
ITA,Oilpalmfruit,0
ITA,Olives,2223799.9788479805
ITA,Othercereals,422686.2408474835
ITA,PotatoAndSweetpotato,1378292.2143356577
ITA,Pulses,226580.0712146479
ITA,Rapeseed,0
ITA,Rice,1486481.8870557696
ITA,Sorghum,309271.7782576615
ITA,Soybean,992869.3612139225
ITA,Stimulants,0
ITA,Sugarbeet,1707359.217799251
ITA,Sugarcane,0
ITA,Sunflower,292280.8402445268
ITA,Tobacco,42912.37911592424
ITA,Vegetables,10795024.658461802
ITA,Wheat,6917066.436708011
ITA,Yamsandotherroots,0
JAM,Banana,104772.95014953613
JAM,Barley,0
JAM,Cassava,27434.702270030975
JAM,Cotton,0
JAM,CropsNES,537274.6673583984
JAM,Groundnut,2048.8993431329727
JAM,Maize,2062.335469841957
JAM,Millet,0
JAM,Oilpalmfruit,0
JAM,Olives,0
JAM,Othercereals,0
JAM,PotatoAndSweetpotato,65939.51461172104
JAM,Pulses,2307.613973259926
JAM,Rapeseed,0
JAM,Rice,0
JAM,Sorghum,0
JAM,Soybean,0
JAM,Stimulants,7240.963246881962
JAM,Sugarbeet,0
JAM,Sugarcane,602792.0005722046
JAM,Sunflower,0
JAM,Tobacco,1513.5599246919155
JAM,Vegetables,272856.5109434128
JAM,Wheat,0
JAM,Yamsandotherroots,235383.93027496338
JEY,Banana,0
JEY,Barley,432.5981216430664
JEY,Cassava,0
JEY,Cotton,0
JEY,CropsNES,164.43766403198242
JEY,Groundnut,0
JEY,Maize,0
JEY,Millet,0
JEY,Oilpalmfruit,0
JEY,Olives,0
JEY,Othercereals,124.54059982299805
JEY,PotatoAndSweetpotato,3663.4060668945312
JEY,Pulses,342.65189361572266
JEY,Rapeseed,1315.0647277832031
JEY,Rice,0
JEY,Sorghum,0
JEY,Soybean,0
JEY,Stimulants,0
JEY,Sugarbeet,9628.853515625
JEY,Sugarcane,0
JEY,Sunflower,0
JEY,Tobacco,0
JEY,Vegetables,1872.74169921875
JEY,Wheat,0
JEY,Yamsandotherroots,0
JOR,Banana,45966.20681190491
JOR,Barley,61272.13462798061
JOR,Cassava,0
JOR,Cotton,0
JOR,CropsNES,484307.37909412384
JOR,Groundnut,0
JOR,Maize,20190.97342300415
JOR,Millet,0
JOR,Oilpalmfruit,0
JOR,Olives,179915.76403072476
JOR,Othercereals,0
JOR,PotatoAndSweetpotato,164351.3417992592
JOR,Pulses,3081.599417300895
JOR,Rapeseed,0
JOR,Rice,0
JOR,Sorghum,2525.1608048677444
JOR,Soybean,0
JOR,Stimulants,0
JOR,Sugarbeet,0
JOR,Sugarcane,0
JOR,Sunflower,0
JOR,Tobacco,17393.64768049121
JOR,Vegetables,1304478.3130875677
JOR,Wheat,27005.10815387452
JOR,Yamsandotherroots,0
JPN,Banana,0
JPN,Barley,226285.46267767396
JPN,Cassava,0
JPN,Cotton,0
JPN,CropsNES,3120382.8872917295
JPN,Groundnut,13463.410712344572
JPN,Maize,0
JPN,Millet,0
JPN,Oilpalmfruit,0
JPN,Olives,0
JPN,Othercereals,0
JPN,PotatoAndSweetpotato,3307079.5437788516
JPN,Pulses,61008.6946169851
JPN,Rapeseed,0
JPN,Rice,9719505.523671748
JPN,Sorghum,0
JPN,Soybean,227696.13360022765
JPN,Stimulants,76698.8254387208
JPN,Sugarbeet,3977514.6124992715
JPN,Sugarcane,1275413.1240234375
JPN,Sunflower,0
JPN,Tobacco,14980.061811984666
JPN,Vegetables,9875450.62833938
JPN,Wheat,1027196.4215514828
JPN,Yamsandotherroots,0
KAZ,Banana,0
KAZ,Barley,3267603.464509168
KAZ,Cassava,0
KAZ,Cotton,354102.087635456
KAZ,CropsNES,4052675.449294764
KAZ,Groundnut,0
KAZ,Maize,996044.317631911
KAZ,Millet,39485.19760505162
KAZ,Oilpalmfruit,0
KAZ,Olives,0
KAZ,Othercereals,761142.690775721
KAZ,PotatoAndSweetpotato,3989929.075085334
KAZ,Pulses,332121.36342858267
KAZ,Rapeseed,179876.85464089597
KAZ,Rice,541631.7975440621
KAZ,Sorghum,0
KAZ,Soybean,260396.10219638713
KAZ,Stimulants,0
KAZ,Sugarbeet,441399.0993037461
KAZ,Sugarcane,0
KAZ,Sunflower,899748.1115753849
KAZ,Tobacco,1227.342199571104
KAZ,Vegetables,4550199.522788307
KAZ,Wheat,12566790.723354083
KAZ,Yamsandotherroots,0
KEN,Banana,2764325.3767575617
KEN,Barley,51670.994604454376
KEN,Cassava,823093.1859634572
KEN,Cotton,7155.335240954095
KEN,CropsNES,2962210.842651014
KEN,Groundnut,14944.486317246978
KEN,Maize,3583172.5248123407
KEN,Millet,118065.26382351853
KEN,Oilpalmfruit,0
KEN,Olives,0
KEN,Othercereals,262.15337975136936
KEN,PotatoAndSweetpotato,2811611.506223307
KEN,Pulses,1136744.6069036014
KEN,Rapeseed,0
KEN,Rice,175350.7215976715
KEN,Sorghum,247883.5763212638
KEN,Soybean,42.12299346923828
KEN,Stimulants,573966.564434886
KEN,Sugarbeet,0
KEN,Sugarcane,6411746.927092053
KEN,Sunflower,8754.987971668597
KEN,Tobacco,9696.151171363383
KEN,Vegetables,3378365.6318072425
KEN,Wheat,339682.45307278633
KEN,Yamsandotherroots,66705.10867826163
KGZ,Banana,0
KGZ,Barley,408288.65100333095
KGZ,Cassava,0
KGZ,Cotton,73885.55360794067
KGZ,CropsNES,455154.21691491455
KGZ,Groundnut,0
